@RELATION keys
@ATTRIBUTE letter1  NUMERIC
@ATTRIBUTE letter2  NUMERIC
@ATTRIBUTE P1R1  NUMERIC
@ATTRIBUTE P1P2  NUMERIC
@ATTRIBUTE R1P2  NUMERIC
@ATTRIBUTE R1R2  NUMERIC
@ATTRIBUTE P1R2  NUMERIC

@ATTRIBUTE class {'1170765', 'outlier'}

@DATA
111,110,11124,9874,2334,12208,22082,1170765
110,115,10020,7141,146,7287,14428,1170765
115,101,15815,7494,8674,16168,23662,1170765
103,117,6768,3911,18555,22466,26377,1170765
103,117,6768,11973,18555,8062,20035,1170765
111,114,4392,1432,5252,6684,8116,outlier
111,114,4392,9984,5252,8552,18536,1170765
114,32,10103,8208,120,8327,16535,1170765
32,32,23564,5187,15356,20543,25730,1170765
32,32,12184,5596,6997,12593,18189,1170765
32,32,11532,6328,5937,12265,18593,1170765
32,32,13929,3543,7601,11145,14688,1170765
105,114,28258,11955,18665,30620,42575,1170765
114,32,25001,9109,13046,22155,31264,1170765
116,111,10030,1464,13582,15045,16509,outlier
116,111,10030,7947,13582,6483,14430,1170765
100,111,6406,3514,9852,13366,16880,1170765
100,111,6406,7932,9852,4418,12350,1170765
112,101,9500,6700,5900,12600,19300,1170765
101,114,16800,9900,10100,20000,29900,1170765
114,115,27200,8700,17300,26000,34700,1170765
115,111,14500,7600,5800,13400,21000,1170765
111,110,23800,6700,16200,22900,29600,1170765
110,97,11200,12800,4500,17300,30100,1170765
97,108,31200,8700,18400,27100,35800,1170765
111,32,18188,7913,10257,18170,26083,1170765
115,105,10400,3104,22601,25706,28810,1170765
115,105,10400,7088,22601,3983,11071,1170765
105,110,14399,7491,7311,14802,22293,1170765
110,32,15510,8703,8020,16722,25425,1170765
101,110,7183,1457,17240,18698,20155,outlier
101,110,7183,5951,17240,4493,10444,1170765
110,101,10208,9109,4258,13367,22476,1170765
114,32,5563,2672,11751,14423,17095,1170765
114,32,5563,8342,11751,5670,14012,1170765
113,117,8404,5480,10267,15747,21227,1170765
113,117,8404,7092,10267,1611,8703,1170765
101,32,8839,3091,11846,14937,18028,1170765
101,32,8839,7493,11846,4402,11895,1170765
32,112,19816,13927,12322,26249,40176,outlier
112,112,33800,5526,19873,25400,30926,1170765
112,112,13083,5114,7557,12671,17785,1170765
112,112,12050,6733,6936,13669,20402,1170765
112,112,14348,4336,7615,11950,16286,1170765
112,112,25509,8179,21174,29353,37532,1170765
112,112,15382,5539,7203,12742,18281,1170765
112,112,14595,5109,9057,14166,19275,1170765
112,112,13500,2695,8390,11085,13780,1170765
112,112,10064,4782,7369,12151,16933,1170765
112,112,14091,5959,9309,15268,21227,1170765
112,112,13544,6699,7585,14283,20982,1170765
112,100,59748,6696,53049,59746,66442,outlier
101,112,7640,2677,15643,18320,20997,1170765
101,112,7640,7106,15643,4429,11535,1170765
112,101,10901,9941,3795,13736,23677,1170765
101,110,14380,9213,4439,13652,22865,1170765
110,100,15052,7931,5839,13770,21701,1170765
100,101,15955,7970,8025,15995,23965,1170765
114,32,5959,1504,13119,14623,16127,outlier
114,32,5959,6780,13119,5275,12055,1170765
32,100,11405,6369,4625,10994,17363,1170765
101,32,3566,5147,9426,14573,19720,1170765
101,32,3566,5579,9426,433,6012,1170765
110,97,3172,3138,11627,14765,17903,1170765
108,109,28700,6700,20000,26700,33400,1170765
109,101,14900,9200,8200,17400,26600,1170765
101,110,15700,12800,6500,19300,32100,1170765
110,116,29400,8400,16600,25000,33400,1170765
116,101,19100,14000,10700,24700,38700,outlier
32,32,33800,5900,31400,37300,43200,outlier
32,32,19000,8000,13100,21100,29100,1170765
100,97,25030,13541,16262,29803,43344,1170765
97,114,19814,6699,6273,12972,19671,1170765
114,108,46132,7671,39433,47104,54775,outlier
108,111,20700,8035,13029,21064,29099,1170765
111,115,26461,9125,18426,27551,36676,1170765
115,111,25793,8686,12629,21315,30001,1170765
111,121,30211,8135,21525,29660,37795,1170765
121,32,22937,10656,14802,25458,36114,1170765
32,117,25441,7414,14785,22199,29613,1170765
101,103,27900,11500,14400,25900,37400,1170765
103,117,12300,10400,800,11200,21600,1170765
117,108,41200,4900,30800,35700,40600,outlier
108,97,11000,13200,6100,19300,32500,1170765
97,114,27500,5100,14300,19400,24500,1170765
114,109,32700,5500,27600,33100,38600,1170765
109,101,12600,10800,7100,17900,28700,1170765
101,110,11100,6500,300,6800,13300,1170765
117,110,22633,9537,15220,24757,34294,1170765
110,97,24562,13464,15025,28489,41953,1170765
97,32,13888,9031,424,9454,18485,1170765
32,112,31876,10232,22845,33077,43309,1170765
112,101,18415,11385,8183,19568,30953,1170765
101,114,21816,10508,10431,20939,31447,1170765
114,115,34988,10312,24480,34791,45103,1170765
115,111,19497,10255,9185,19441,29696,1170765
111,110,26680,8747,16424,25172,33919,1170765
110,97,16357,11272,7610,18882,30154,1170765
110,116,24400,5100,17900,23000,28100,1170765
116,101,13900,12400,8800,21200,33600,1170765
